created_at,text,Polarity,Subjectivity
Thu Apr 21 19:45:51 +0000 2016,Campaigning TIME Jeb Bush And Other Republicans May Skip GOP Convention In Cleveland https://t.co/sTAHX5mJV6 via @conservintel,-0.125,0.375
Thu Apr 21 19:45:54 +0000 2016,"RT @chazzz54: UPDATE: Legal Action Against Koch Brothers, Rick Scott &amp; Jeb Bush Goes To U.S. Supreme Court https://t.co/ojD8cCMlVK",0.15000000000000002,0.15000000000000002
Thu Apr 21 19:52:36 +0000 2016,RT @DavidCornDC: This is really embarrassing for Jeb Bush  https://t.co/OljbYbEqBX https://t.co/3QKFdJWmlE,0.2,0.2
Thu Apr 21 19:55:20 +0000 2016,TI archive: Jeb Bush stunned his Apple Watch receives calls https://t.co/yqUqw5xLQJ #applewatch #calls #jebbush,-0.125887,0.0
Thu Apr 21 19:56:41 +0000 2016,"Trump never passed legislation,has excuse. What political fodder will Trump make of this in a debate w/HC?  https://t.co/8IE80PflD8",-0.025,0.07500000000000001
Thu Apr 21 19:58:04 +0000 2016,RIP Prince. He died from a drive-by 360-NoScope by the love child of Jeb Bush and Lee Harvey Oswald,0.5,0.6
Thu Apr 21 20:00:45 +0000 2016,"RT @AnnCoulter: If Kasich were any more boring, he'd be Jeb! Bush.",-0.25,0.75
Thu Apr 21 20:03:20 +0000 2016,"Little Growers Program today, 4-6pm! Plant basil with Jeb Bush from High Hope Plantation! #farmersmarketbluffton https://t.co/XDOpmWxCNX",-0.017187499999999994,0.52
Thu Apr 21 20:03:26 +0000 2016,"Little Growers Program today, 4-6pm! Plant basil with Jeb Bush from High Hope Plantation! #farmersmarketbluffton https://t.co/4HkgziC4RY",-0.017187499999999994,0.52
Thu Apr 21 20:03:56 +0000 2016,"@realDonaldTrump Don't select pro-amnesty Rubio as your VP! He's a globalist puppet just as Jeb Bush &amp; Kasich are, &amp; Ted Cruz is pro-NAU!",0.0,0.0
Thu Apr 21 20:05:21 +0000 2016,@ckilpatrick you would think someone in Florida would know it was not Ralph Nader who stole the election it was Jeb Bush,0.0,0.0
Thu Apr 21 20:08:21 +0000 2016,@wolfe_fan @Flatland_USA he was the Jeb Bush of his time,0.0,0.0
Thu Apr 21 20:10:16 +0000 2016,@tpsavah @BarbMuenchen RNC have Jeb Bush in the wings.  Wait until they see how many leave the RNC  party.,0.5,0.5
Thu Apr 21 20:12:06 +0000 2016,RT @jpodhoretz: It's completely amazing. https://t.co/nzGaMdWRd1,0.6000000000000001,0.9
Thu Apr 21 20:12:18 +0000 2016,RT @RepDAnder: @tpsavah @BarbMuenchen RNC have Jeb Bush in the wings.  Wait until they see how many leave the RNC  party.,0.5,0.5
Thu Apr 21 20:12:31 +0000 2016,I liked a @YouTube video from @fpsgameclips https://t.co/UAjSxCGDto Jeb Bush - Cringe Compilation,0.6,0.8
Thu Apr 21 20:12:32 +0000 2016,@tylenolandbeer BUD I DON'T EVEN KNO. ON MY PERSONAL I HAVE JEB BUSH YELLING https://t.co/FSV7YsqYe0,0.484454,0.3
Thu Apr 21 20:13:17 +0000 2016,FOLLOW ME IF YOUR FOR TRUMP..@realDonaldTrump WILL BEAT HILLARY ONCE HE STARTS TO HIT HER...RETWEET  https://t.co/G0z9Dq5Z6N,0.484454,0.0
Thu Apr 21 20:15:34 +0000 2016,RT @RepDAnder: @tpsavah @BarbMuenchen RNC have Jeb Bush in the wings.  Wait until they see how many leave the RNC  party.,0.5,0.5
Thu Apr 21 20:15:54 +0000 2016,Jeb Bush Endorses Ted Cruz in Republican Primary... https://t.co/WL5m3wnUtR https://t.co/xBdhWkhBwF,0.4,0.5
Thu Apr 21 20:16:10 +0000 2016,Remember when Jeb Bush ran for president lol what even was that?,0.8,0.7
Thu Apr 21 20:17:08 +0000 2016,"Jeb Bush: 'Donald Trump, you're the loser' https://t.co/PXMZrciANX #Ghostbusters #GIFparty #Biathlon #Hitlerdroge #WorldBookDay",-0.308468,0.0
Thu Apr 21 20:28:07 +0000 2016,RT @RepDAnder: @tpsavah @BarbMuenchen RNC have Jeb Bush in the wings.  Wait until they see how many leave the RNC  party.,0.5,0.5
Thu Apr 21 20:28:48 +0000 2016,@Michaelbmann3 Maybe you'll see more now that he's got his own musical! https://t.co/qWuzNPhgGH,0.3666666666666667,0.5
