created_at,text,Polarity,Subjectivity
Mon Apr 18 17:47:20 +0000 2016,Crux is like a thief in the night. https://t.co/SdBRfhPb2M,0.484454,0
Mon Apr 18 17:47:21 +0000 2016,Ted Cruz Ignores Gay Republican Concerned That 'Religious Liberty' Equals Discrimination https://t.co/AWuZ6EBmbt,0.20833333333333334,0.4166666666666667
Mon Apr 18 17:47:23 +0000 2016,RT @navycrawfish: Why I Support Ted Cruz | PJ Media https://t.co/bbnmO4pCGU,0.440416,0
Mon Apr 18 17:47:25 +0000 2016,"Expand Legal Immigration, Reduce Barriers, Reduce Waiting Periods Double the Cap? https://t.co/N37rgNDkfF https://t.co/jiiOxkFLXN",0.1,0.1
Mon Apr 18 17:47:26 +0000 2016,"Donald Trump may know the art of the deal, but Ted Cruz,  he knows the art of the steal! Stealing votes that is.",0,0
Mon Apr 18 17:47:28 +0000 2016,RT @thetits: Lol ted cruz has no idea how to flirt https://t.co/reRGPDndae,0.8,0.7
Mon Apr 18 17:47:29 +0000 2016,RT @RedState: Ted Cruz Gives Perfect Response to Gay Marriage Question (VIDEO) https://t.co/sRjhfMrsA6,0.7083333333333334,0.7916666666666667
Mon Apr 18 17:47:30 +0000 2016,"#OnlyTrump !!  Why would anyone VOTE for Ted Cruz , he is NO good for America #corruption #Lyin #cheating TED https://t.co/7PJJtFBYqy",-0.35,0.6000000000000001
Mon Apr 18 17:47:30 +0000 2016,"Cruz is NOT an OUTSIDER!  He has connections under table! Wants2take over US w/him as Messiah. ""7 Mountains Cult""!  https://t.co/sTnhvBhnbz",0.484454,0
Mon Apr 18 17:47:32 +0000 2016,"@TexasYankee001 
The blog queen of all blogs 
Lol https://t.co/7Dm8o0sZYm",0.8,0.7
Mon Apr 18 17:47:32 +0000 2016,Rules are the rules. John Kasich and Ted Cruz need to play by the unwritten rules. They need to get out and... https://t.co/NaydjuirWR,-0.243603,0
Mon Apr 18 17:47:33 +0000 2016,Gay Republican Confronts Ted Cruz: How Will You Protect Me And My Husband? https://t.co/4NN6RSCQgk #GAY #NEWS #GLBT,0.4166666666666667,0.5833333333333334
Mon Apr 18 17:47:34 +0000 2016,Ted Cruz Ignores Gay Republican Concerned That 'Religious Liberty' Equals Discrimination https://t.co/PZDczHV87T #GAY #NEWS #GLBT,0.2777777777777778,0.47222222222222227
Mon Apr 18 17:47:35 +0000 2016,Ted Cruz's long-term delegate strategy is paying off #CruzCrew https://t.co/AhreFgs2Em,-0.0939445,0
Mon Apr 18 17:47:38 +0000 2016,"RT @mitchellvii: WOW! Ted Cruz on Wyoming Voter-less Victory: ""This Is How Elections Are Won in America"" https://t.co/z8LFsw7ixY",0.125,1
Mon Apr 18 17:47:43 +0000 2016,@GOP  WE THE PEOPLE don't need u anymore https://t.co/ItHcOt00QN,0.484454,0
Mon Apr 18 17:47:43 +0000 2016,RT @whiteandfaded: Ted Cruz lookin ass https://t.co/9Grf6p0OtL,0.484454,0
Mon Apr 18 17:47:45 +0000 2016,RT @ESQPolitics: Imagine actually believing Ted Cruz is a reasonable politician: https://t.co/5FVbFGBBaf https://t.co/zTZkQuPGxl,0.1,0.35
Mon Apr 18 17:47:45 +0000 2016,MT @FranklinMan25: Ted Cruz calls the enemy by name! and  will utterly destroy ISIS! https://t.co/n1kwZnRjFY #CruzCrew #PJNET,-0.25,0
Mon Apr 18 17:47:46 +0000 2016,"""Donald Trump, Ted Cruz and the Stakes on the Republican Side"" by Unknown Author via https://t.co/tRL94Ek5BM",-0.1,0.6
Mon Apr 18 17:47:51 +0000 2016,"CBS Polls: #Trump Extends Leads, Seen as most authentic &amp; capable: #Cruz most inauthentic  https://t.co/sJdCRRq2un",0.425,0.5375
Mon Apr 18 17:47:51 +0000 2016,"IT'S NOT ABOUT EMAIL, ITS ABOUT NATIONAL SECURITY, 4 DEAD MEN &amp; LIES TO ALL OF US FOR POLITICAL BENEFITS 4 SHILLERY! https://t.co/0PKxhyof9Y",-0.1,0.25
Mon Apr 18 17:47:53 +0000 2016,RT @WEdwarda: Ted Cruz appears to be headed to victory in Washington state delegates https://t.co/aIp4UUp1jt,-0.0155449,0
Mon Apr 18 17:47:53 +0000 2016,Ted Cruz's Father May Have Helped ASSASSINATE JFK! OMG! https://t.co/tsq8GJY4i3 via @yesimright1,-0.152984,0
Mon Apr 18 17:47:53 +0000 2016,RT @BreitbartNews: Julia Hahn: CO Lawmakers Who Voted to Scrap Election Are Ted Cruz Delegates https://t.co/2e5Kufu7Td,-0.0220362,0
Mon Apr 18 17:47:55 +0000 2016,5 Reasons Ted Cruz Is The Best Choice For President | RedState https://t.co/2N3iQI40Xm,1,0.3
Mon Apr 18 17:47:55 +0000 2016,"RT @Dinkiedow: Ted Cruz U Lose
Not A Vote From Me!
U R A Snake In The Grass Like The Clintons!
Arrogant Bastard Canadian!",0,0
Mon Apr 18 17:47:56 +0000 2016,Counting the days till IRS freedom.  Praying for you @tedcruz. We need someone in the WH with a good plan 4 America. https://t.co/YUxv9ZetVg,0.7,0.6000000000000001
Mon Apr 18 17:47:57 +0000 2016,The RNC is taking your vote away! Ted Cruz loves Voterless Elections that's the only way he could win https://t.co/LJxTpVXiNe,0.4,0.7
